tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_class,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
7.786249005966541e+17,2016-07-17 01:05:25,http://twitter.com/download/iphone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11.0,10.0,Penny,,1176.0,5177.0,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2.0,Airedale,0.786089,True,Irish_Terrier,0.121488,True,Lakeland_Terrier,0.0146031,True
7.78408200802558e+17,2016-07-16 22:55:55,http://twitter.com/download/iphone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14.0,10.0,None,,,,,,,,,,,,,,
7.783833851610358e+17,2016-07-15 17:56:40,http://twitter.com/download/iphone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,10.0,Nala,doggo,1271.0,6515.0,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1.0,Collie,0.3452659999999999,True,Borzoi,0.312823,True,Border_Collie,0.213011,True
7.782868101873992e+17,2016-07-14 18:22:23,http://twitter.com/download/iphone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11.0,10.0,Stanley,doggo,3836.0,11576.0,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1.0,Boston_Bull,0.3220699999999999,True,Pug,0.229903,True,Muzzle,0.10142,False
7.780390878360699e+17,2016-07-14 02:47:04,http://twitter.com/download/iphone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12.0,10.0,None,,3065.0,9417.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2.0,German_Shepherd,0.717776,True,Malinois,0.111175,True,Norwegian_Elkhound,0.0588024,True
7.778850403572818e+17,2016-07-13 18:26:16,http://twitter.com/download/iphone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",3.0,10.0,Wesley,,1893.0,7078.0,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1.0,Afghan_Hound,0.123529,True,Basset,0.119682,True,Siberian_Husky,0.1087089999999999,True
7.776842335402066e+17,2016-07-13 01:34:21,http://twitter.com/download/iphone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,10.0,None,pupper,3403.0,12518.0,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1.0,Cocker_Spaniel,0.253442,True,Golden_Retriever,0.16285,True,Otterhound,0.110921,True
7.776215144558141e+17,2016-07-12 18:27:35,http://twitter.com/download/iphone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,10.0,Derek,,,,,,,,,,,,,,
7.77189768882946e+17,2016-07-12 17:27:23,http://twitter.com/download/iphone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12.0,10.0,Jeffrey,,4999.0,15921.0,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2.0,Chihuahua,0.988412,True,Mexican_Hairless,0.00417722,True,Hog,0.00150658,False
7.768130200895488e+17,2016-07-12 00:27:52,http://twitter.com/download/iphone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12.0,10.0,Solomon,mixed,1405.0,5444.0,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1.0,Toy_Poodle,0.51661,True,Miniature_Poodle,0.255033,True,Standard_Poodle,0.168989,True
7.764777889876132e+17,2016-07-11 18:20:21,http://twitter.com/download/iphone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11.0,10.0,Huck,,,,,,,,,,,,,,
7.762182040583578e+17,2016-07-11 02:51:40,http://twitter.com/download/iphone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13.0,10.0,None,,,,,,,,,,,,,,
7.76201521193218e+17,2016-07-10 16:10:29,http://twitter.com/download/iphone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10.0,10.0,O,,,,,,,,,,,,,,
7.761133056561889e+17,2016-07-10 01:23:49,http://twitter.com/download/iphone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://twitter.com/dog_rates/status/776113305656188928/photo/1,11.0,10.0,Sampson,puppo,5068.0,13102.0,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1.0,Mousetrap,0.777468,False,Black_Widow,0.0939401999999999,False,Paddlewheel,0.0174919,False
7.760883194448773e+17,2016-07-10 00:32:46,http://twitter.com/download/iphone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",10.0,10.0,None,pupper,179.0,2045.0,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3.0,Web_Site,0.999916,False,Pug,7.657020000000001e-05,True,Menu,2.16468e-06,False
7.758427244235571e+17,2016-07-09 15:02:31,http://twitter.com/download/iphone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",12.0,10.0,Blue,pupper,3116.0,13022.0,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2.0,Chow,0.520022,True,Bath_Towel,0.0287747,False,French_Bulldog,0.0259901,True
7.75733305207554e+17,2016-07-09 02:06:27,http://twitter.com/download/iphone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11.0,10.0,Anakin,,4627.0,15413.0,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1.0,Long-Horned_Beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros_Beetle,0.0278060999999999,False
7.757291835322204e+17,2016-07-09 01:08:47,http://twitter.com/download/iphone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,https://twitter.com/dog_rates/status/775729183532220416/photo/1,13.0,10.0,None,pupper,5302.0,14361.0,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1.0,Web_Site,0.989407,False,Hand-Held_Computer,0.00213902,False,Menu,0.00211536,False
7.753648254761656e+17,2016-07-08 22:09:27,http://twitter.com/download/iphone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",11.0,10.0,Finley,doggo,3472.0,8295.0,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3.0,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.0343063,True
7.753508461084262e+17,2016-07-08 16:44:23,http://vine.co,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  https://t.co/2OmDMAkkou,https://vine.co/v/ijmv0PD0XXD,12.0,10.0,Maximus,,4532.0,11309.0,,,,,,,,,,,
7.750851326004429e+17,2016-07-08 00:04:50,http://twitter.com/download/iphone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,https://twitter.com/dog_rates/status/775085132600442880/photo/1,13.0,10.0,Tucker,,5488.0,17281.0,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1.0,Chow,0.316565,True,Golden_Retriever,0.241929,True,Pomeranian,0.157524,True
7.747578982368788e+17,2016-07-07 19:16:47,http://twitter.com/download/iphone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,https://twitter.com/dog_rates/status/774757898236878852/photo/1,12.0,10.0,Finley,,,,,,,,,,,,,,
7.746393874601124e+17,2016-07-07 01:47:22,http://twitter.com/download/iphone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1",10.0,10.0,Sprinkles,,2013.0,7508.0,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1.0,Walker_Hound,0.6275930000000001,True,Basenji,0.1287049999999999,True,Ibizan_Hound,0.126282,True
7.74314403806253e+17,2016-07-06 15:54:42,http://twitter.com/download/iphone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",14.0,10.0,None,pupper,6478.0,24167.0,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3.0,Eskimo_Dog,0.5960449999999999,True,Siberian_Husky,0.223067,True,Saluki,0.0363246999999999,True
7.739857328347587e+17,2016-07-06 01:46:38,http://twitter.com/download/iphone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",11.0,10.0,Winnie,,4492.0,11925.0,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4.0,Giant_Panda,0.4511489999999999,False,Fur_Coat,0.148001,False,Pug,0.10957,True
7.739222849438966e+17,2016-07-05 20:41:01,http://twitter.com/download/iphone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",https://twitter.com/dog_rates/status/773922284943896577/photo/1,12.0,10.0,Heinrich,,,,,,,,,,,,,,
7.73704687002452e+17,2016-07-05 17:38:41,http://twitter.com/download/iphone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1",12.0,10.0,Loki,,1891.0,7317.0,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2.0,Silky_Terrier,0.324251,True,Yorkshire_Terrier,0.1812099999999999,True,Airedale,0.133436,True
7.736703537217536e+17,2016-07-05 17:31:49,http://twitter.com/download/iphone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://twitter.com/dog_rates/status/773670353721753600/photo/1,10.0,10.0,Shakespeare,doggo,1501.0,5935.0,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1.0,Old_English_Sheepdog,0.969311,True,Maltese_Dog,0.013243,True,Soft-Coated_Wheaten_Terrier,0.00485731,True
7.735475969965711e+17,2016-07-05 02:00:06,http://twitter.com/download/iphone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://twitter.com/dog_rates/status/773547596996571136/photo/1,11.0,10.0,Chelsea,,7126.0,24553.0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1.0,Norwegian_Elkhound,0.372202,True,Chesapeake_Bay_Retriever,0.1371869999999999,True,Malamute,0.0714361999999999,True
7.733088242540298e+17,2016-07-05 00:00:18,http://twitter.com/download/iphone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,https://twitter.com/dog_rates/status/773308824254029826/photo/1,12.0,10.0,Bungalo,pupper,,,,,,,,,,,,,
7.732475615830016e+17,2016-07-04 23:00:03,http://twitter.com/download/iphone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://twitter.com/dog_rates/status/773247561583001600/photo/1,10.0,10.0,Chip,,3699.0,10414.0,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1.0,Seat_Belt,0.713588,False,Miniature_Pinscher,0.0833687999999999,True,Brabancon_Griffon,0.0756961,True
7.731916126335795e+17,2016-07-04 22:00:12,http://twitter.com/download/iphone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,"https://twitter.com/dog_rates/status/773191612633579521/photo/1,https://twitter.com/dog_rates/status/773191612633579521/photo/1",12.0,10.0,Grey,,,,,,,,,,,,,,
7.728774959893053e+17,2016-07-04 21:00:04,http://twitter.com,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,https://twitter.com/dog_rates/status/772877495989305348/video/1,11.0,10.0,None,floofer,,,,,,,,,,,,,
7.728262640968745e+17,2016-07-04 20:00:23,http://twitter.com/download/iphone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",https://twitter.com/dog_rates/status/772826264096874500/photo/1,11.0,10.0,Roosevelt,doggo,,,,,,,,,,,,,
7.725815597780255e+17,2016-07-04 18:00:41,http://twitter.com/download/iphone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,"https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1",10.0,10.0,None,,1968.0,7192.0,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3.0,Newfoundland,0.574345,True,Border_Collie,0.128352,True,Saint_Bernard,0.0594755,True
7.721931079159644e+17,2016-07-04 17:00:26,http://twitter.com/download/iphone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://twitter.com/dog_rates/status/772193107915964416/photo/1,12.0,10.0,Willem,,1612.0,6665.0,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1.0,Pembroke,0.3679449999999999,True,Chihuahua,0.2235219999999999,True,Pekinese,0.164871,True
7.721529917890191e+17,2016-07-04 16:00:22,http://twitter.com/download/iphone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,"https://twitter.com/dog_rates/status/772152991789019136/photo/1,https://twitter.com/dog_rates/status/772152991789019136/photo/1",10.0,10.0,None,doggo,1300.0,4181.0,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2.0,Golden_Retriever,0.275318,True,Irish_Setter,0.100988,True,Vizsla,0.0735248999999999,True
7.721176787020718e+17,2016-07-04 15:00:45,http://twitter.com/download/iphone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,https://twitter.com/dog_rates/status/772117678702071809/photo/1,12.0,10.0,Jack,,,,,,,,,,,,,,
7.721149459369492e+17,2016-07-04 01:17:51,http://twitter.com/download/iphone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,https://twitter.com/dog_rates/status/772114945936949249/photo/1,10.0,10.0,Finn,,,,,,,,,,,,,,
7.721029710395802e+17,2016-07-03 01:41:06,http://twitter.com/download/iphone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,https://twitter.com/dog_rates/status/772102971039580160/photo/1,11.0,10.0,Penny,doggo,1065.0,4448.0,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1.0,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_Sheepdog,0.0637031,True
7.719089503756657e+17,2016-07-03 00:43:15,http://twitter.com/download/iphone,"Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",https://twitter.com/yahoonews/status/771905568600719360,13.0,10.0,None,,2181.0,7298.0,,,,,,,,,,,
7.717704565170094e+17,2016-07-03 00:14:27,http://twitter.com/download/iphone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://twitter.com/dog_rates/status/771770456517009408/photo/1,11.0,10.0,Davey,,3924.0,13356.0,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1.0,Papillon,0.53318,True,Collie,0.192031,True,Border_Collie,0.121626,True
7.715009668100997e+17,2016-07-02 19:01:20,http://twitter.com/download/iphone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,https://twitter.com/dog_rates/status/771500966810099713/photo/1,12.0,10.0,Dakota,,,,,,,,,,,,,,
7.713807980962816e+17,2016-07-02 03:00:36,http://twitter.com/download/iphone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,"https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1",11.0,10.0,Fizz,pupper,5912.0,11746.0,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1.0,Collie,0.503728,True,Border_Collie,0.4509439999999999,True,English_Springer,0.0126927999999999,True
7.7113664824764e+17,2016-07-02 00:27:45,http://twitter.com/download/iphone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,https://twitter.com/dog_rates/status/771136648247640064/photo/1,11.0,10.0,Dixie,,3357.0,10223.0,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1.0,Bathtub,0.36866,False,Golden_Retriever,0.297402,True,Tub,0.201711,False
7.711021243609989e+17,2016-07-01 20:31:43,http://twitter.com/download/iphone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,https://twitter.com/dog_rates/status/771102124360998913/photo/1,12.0,10.0,Charlie,,,,,,,,,,,,,,
7.710143013437481e+17,2016-07-01 17:33:49,http://twitter.com/download/iphone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,https://twitter.com/dog_rates/status/771014301343748096/photo/1,7.0,10.0,None,pupper,1782.0,7032.0,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1.0,Meerkat,0.202335,False,Doormat,0.11179,False,Macaque,0.0889253,False
7.707878528546529e+17,2016-07-01 02:06:06,http://twitter.com/download/iphone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,https://twitter.com/dog_rates/status/770787852854652928/photo/1,10.0,10.0,Winston,,1415.0,5498.0,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1.0,Bernese_Mountain_Dog,0.787812,True,Greater_Swiss_Mountain_Dog,0.163946,True,Entlebucher,0.0202934,True
7.707727598740767e+17,2016-07-01 01:40:41,http://twitter.com/download/iphone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,https://twitter.com/dog_rates/status/770772759874076672/photo/1,11.0,10.0,Sebastian,,1626.0,5749.0,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1.0,Chow,0.979515,True,Golden_Retriever,0.0102187,True,Pomeranian,0.00460604,True
7.706551426601697e+17,2016-06-30 17:28:39,http://twitter.com/download/iphone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,https://twitter.com/dog_rates/status/770655142660169732/photo/1,11.0,10.0,None,pupper,,,,,,,,,,,,,
7.70414278348247e+17,2016-06-30 02:45:28,http://twitter.com/download/iphone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,https://twitter.com/dog_rates/status/770414278348247044/photo/1,11.0,10.0,Al,,,,,,,,,,,,,,
7.70293558247039e+17,2016-06-30 02:10:24,http://twitter.com/download/iphone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,https://twitter.com/dog_rates/status/770293558247038976/photo/1,10.0,10.0,Jackson,,1718.0,6923.0,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1.0,Italian_Greyhound,0.931668,True,Mexican_Hairless,0.0388962,True,Whippet,0.0131514,True
7.700691510376858e+17,2016-06-30 00:09:04,http://twitter.com/download/iphone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,https://twitter.com/dog_rates/status/770069151037685760/photo/1,10.0,10.0,Carbon,,2651.0,8385.0,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1.0,Boston_Bull,0.414965,True,American_Staffordshire_Terrier,0.286985,True,Staffordshire_Bullterrier,0.11497,True
7.69940425801171e+17,2016-06-29 18:25:21,http://twitter.com/download/iphone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,"https://twitter.com/dog_rates/status/769940425801170949/photo/1,https://twitter.com/dog_rates/status/769940425801170949/photo/1",12.0,10.0,Klein,,,,,,,,,,,,,,
7.696954669216236e+17,2016-06-29 01:23:16,http://twitter.com/download/iphone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,https://twitter.com/dog_rates/status/769695466921623552/photo/1,13.0,10.0,Titan,,1926.0,7101.0,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1.0,Pug,0.407117,True,Muzzle,0.165638,False,Kuvasz,0.0458371999999999,True
7.692122835788759e+17,2016-06-28 20:14:22,http://twitter.com/download/iphone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,https://twitter.com/dog_rates/status/769212283578875904/photo/1,12.0,10.0,DonDon,,1969.0,5980.0,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1.0,Golden_Retriever,0.166538,True,Pekinese,0.148215,True,Cocker_Spaniel,0.0827351,True
7.689709370227098e+17,2016-06-28 17:28:22,http://twitter.com,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,https://twitter.com/dog_rates/status/768970937022709760/video/1,12.0,10.0,Kirby,,7574.0,16017.0,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1.0,Pomeranian,0.182358,True,Golden_Retriever,0.1106579999999999,True,Mousetrap,0.0863988999999999,False
7.688551419487232e+17,2016-06-28 04:42:46,http://twitter.com/download/iphone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,https://twitter.com/dog_rates/status/768855141948723200/photo/1,11.0,10.0,Jesse,,1034.0,4660.0,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1.0,Chow,0.7202189999999999,True,Brabancon_Griffon,0.0583653,True,Rottweiler,0.0551134999999999,True
7.686095976869437e+17,2016-06-28 04:31:44,http://twitter.com/download/iphone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,https://twitter.com/dog_rates/status/768609597686943744/photo/1,10.0,10.0,Lou,,1382.0,4580.0,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1.0,Basenji,0.183283,True,Italian_Greyhound,0.136012,True,Whippet,0.0601299,True
7.685962916182999e+17,2016-06-28 01:21:27,http://twitter.com/download/iphone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,https://twitter.com/dog_rates/status/768596291618299904/photo/1,12.0,10.0,Oakley,,1473.0,5592.0,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1.0,Great_Pyrenees,0.729745,True,Golden_Retriever,0.237961,True,Labrador_Retriever,0.0209033,True
7.684738570365256e+17,2016-06-27 19:31:23,http://twitter.com/download/iphone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,https://twitter.com/dog_rates/status/768473857036525572/photo/1,11.0,10.0,Chevy,,,,,,,,,,,,,,
7.681934045178307e+17,2016-06-27 16:08:30,http://twitter.com/download/iphone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,https://twitter.com/dog_rates/status/768193404517830656/photo/1,8.0,10.0,Gerald,floofer,4080.0,12157.0,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1.0,Lion,0.396984,False,Ram,0.300851,False,Cheetah,0.094474,False
